Offer_Id,Entitlement_Name,Entitlement_Parent_Name,Partial_PDP,Needs_Base_Game,Base_Game_Rows,Bundle,Bundle_rows,Game_Library_Image_Name
OFB-EAST:109548147,Need for Speed™ Most Wanted Deluxe DLC Bundle,Need for Speed™ Most Wanted Deluxe DLC Bundle,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-deluxe-dlc-bundle,TRUE,395,FALSE,,Need for Speed™ Most Wanted Deluxe DLC Bundle
OFB-EAST:109548694,Need for Speed™ Most Wanted Complete DLC Bundle,Need for Speed™ Most Wanted Complete DLC Bundle,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-complete-dlc-bundle,TRUE,395,FALSE,,Need for Speed™ Most Wanted Complete DLC Bundle
OFB-EAST:52651,Need for Speed™ Most Wanted Time Saver Pack,Need for Speed™ Most Wanted Time Saver Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-time-saver-pack,TRUE,395,FALSE,,Need for Speed™ Most Wanted Time Saver Pack
OFB-EAST:58267,Need for Speed™ Most Wanted Ultimate Speed Pack,Need for Speed™ Most Wanted Ultimate Speed Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-ultimate-speed-pack,TRUE,395,FALSE,,Need for Speed™ Most Wanted Ultimate Speed Pack
OFB-EAST:56522,Need for Speed™ Rivals,Need for Speed™ Rivals,/store/need-for-speed/need-for-speed-rivals,FALSE,,FALSE,,Need for Speed™ Rivals
Origin.OFR.50.0000676,Need for Speed™ Rivals: Complete Edition,Need for Speed™ Rivals,/store/need-for-speed/need-for-speed-rivals,FALSE,,FALSE,,Need for Speed™ Rivals: Complete Edition
OFB-EAST:109551865,Need for Speed™ Rivals Timesaver Pack,Need for Speed™ Rivals Timesaver Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-timesaver-pack,TRUE,408,FALSE,,Need for Speed™ Rivals Timesaver Pack
Origin.OFR.50.0000368,Need for Speed™ Rivals Loaded Garage Pack,Need for Speed™ Rivals Loaded Garage Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-loaded-garage-pack,TRUE,408,FALSE,,Need for Speed™ Rivals Loaded Garage Pack
Origin.OFR.50.0000414,Need for Speed™ Rivals Ferrari Edizioni Speciali Complete Pack,Need for Speed™ Rivals Ferrari Edizioni Speciali Complete Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-ferrari-edizioni-speciali-complete-pack,TRUE,408,FALSE,,Need for Speed™ Rivals Ferrari Edizioni Speciali Complete Pack
Origin.OFR.50.0000415,Need for Speed™ Rivals Concept Lamborghini Complete Pack,Need for Speed™ Rivals Concept Lamborghini Complete Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-concept-lamborghini-complete-pack,TRUE,408,FALSE,,Need for Speed™ Rivals Concept Lamborghini Complete Pack
Origin.OFR.50.0000416,Need for Speed™ Rivals Ferrari Edizioni Speciali Racers,Need for Speed™ Rivals Ferrari Edizioni Speciali Racers,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-ferrari-edizioni-speciali-racers,TRUE,408,FALSE,,Need for Speed™ Rivals Ferrari Edizioni Speciali Racers
Origin.OFR.50.0000417,Need for Speed™ Rivals Simply Jaguar Complete Pack,Need for Speed™ Rivals Simply Jaguar Complete Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-simply-jaguar-complete-pack,TRUE,408,FALSE,,Need for Speed™ Rivals Simply Jaguar Complete Pack
Origin.OFR.50.0000418,Need for Speed™ Rivals Complete Movie Pack,Need for Speed™ Complete Movie Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-complete-movie-pack,TRUE,408,FALSE,,Need for Speed™ Rivals Complete Movie Pack
Origin.OFR.50.0000419,Need for Speed™ Rivals Ferrari Edizioni Speciali Cops,Need for Speed™ Rivals Ferrari Edizioni Speciali Cops,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-ferrari-edizioni-speciali-cops,TRUE,408,FALSE,,Need for Speed™ Rivals Ferrari Edizioni Speciali Cops
Origin.OFR.50.0000420,Need for Speed™ Rivals Concept Lamborghini Racers,Need for Speed™ Rivals Concept Lamborghini Racers,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-concept-lamborghini-racers,TRUE,408,FALSE,,Need for Speed™ Rivals Concept Lamborghini Racers
Origin.OFR.50.0000421,Need for Speed™ Rivals Movie Pack - Cops,Need for Speed™ Rivals Movie Pack - Cops,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-movie-pack--cops,TRUE,408,FALSE,,Need for Speed™ Rivals Movie Pack - Cops
Origin.OFR.50.0000422,Need for Speed™ Rivals Concept Lamborghini Cops,Need for Speed™ Rivals Concept Lamborghini Cops,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-concept-lamborghini-cops,TRUE,408,FALSE,,Need for Speed™ Rivals Concept Lamborghini Cops
Origin.OFR.50.0000423,Need for Speed™ Rivals Movie Pack - Racers,Need for Speed™ Rivals Movie Pack - Racers,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-movie-pack--racers,TRUE,408,FALSE,,Need for Speed™ Rivals Movie Pack - Racers
Origin.OFR.50.0000424,Need for Speed™ Rivals Simply Jaguar Cops,Need for Speed™ Rivals Simply Jaguar Cops,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-simply-jaguar-cops,TRUE,408,FALSE,,Need for Speed™ Rivals Simply Jaguar Cops
Origin.OFR.50.0000425,Need for Speed™ Rivals Simply Jaguar Racers,Need for Speed™ Rivals Simply Jaguar Racers,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-simply-jaguar-racers,TRUE,408,FALSE,,Need for Speed™ Rivals Simply Jaguar Racers
Origin.OFR.50.0000437,Need for Speed™ Rivals Koenigsegg One:1,Need for Speed™ Rivals Koenigsegg One:1,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-koenigsegg-one-1,TRUE,408,FALSE,,Need for Speed™ Rivals Koenigsegg One:1
Origin.OFR.50.0000687,Need for Speed™ Rivals: Complete Edition Bundle Pack,Need for Speed™ Rivals: Complete Edition Bundle Pack,/store/need-for-speed/need-for-speed-rivals/addon/need-for-speed-rivals-complete-edition-bundle-pack,TRUE,408,TRUE,"415,412,413,416,411",Need for Speed™ Rivals: Complete Edition Bundle Pack
Origin.OFR.50.0000810,Need for Speed™,Need for Speed™,/store/need-for-speed/need-for-speed,FALSE,,FALSE,,Need for Speed™
Origin.OFR.50.0001009,Need for Speed™ Deluxe Edition,Need for Speed™,/store/need-for-speed/need-for-speed,FALSE,,FALSE,,Need for Speed™ Deluxe Edition
Origin.OFR.50.0000992,Need for Speed™ Deluxe Upgrade Pack,Need for Speed™ Deluxe Upgrade Pack,/store/need-for-speed/need-for-speed/addon/need-for-speed-deluxe-upgrade-pack,TRUE,426,FALSE,,Need for Speed™ Deluxe Upgrade Pack
Origin.OFR.50.0002155,Need for Speed™ Payback,Need for Speed™ Payback,/store/need-for-speed/need-for-speed-payback,FALSE,,FALSE,,Need for Speed™ Payback
Origin.OFR.50.0002170,Need for Speed™ Payback Deluxe Edition,Need for Speed™ Payback,/store/need-for-speed/need-for-speed-payback,FALSE,,FALSE,,Need for Speed™ Payback Deluxe Edition
Origin.OFR.50.0002339,NFS Payback 250 Speed Points,Need for Speed Payback Speed Points,/store/need-for-speed/need-for-speed-payback/currency,TRUE,429,FALSE,,NFS Payback 250 Speed Points
Origin.OFR.50.0002345,NFS Payback 5850 Speed Points,Need for Speed Payback Speed Points,/store/need-for-speed/need-for-speed-payback/currency,TRUE,429,FALSE,,NFS Payback 5850 Speed Points
Origin.OFR.50.0002340,NFS Payback 500 Speed Points,Need for Speed Payback Speed Points,/store/need-for-speed/need-for-speed-payback/currency,TRUE,429,FALSE,,NFS Payback 500 Speed Points
Origin.OFR.50.0002341,NFS Payback 1050 Speed Points,Need for Speed Payback Speed Points,/store/need-for-speed/need-for-speed-payback/currency,TRUE,429,FALSE,,NFS Payback 1050 Speed Points
Origin.OFR.50.0002343,NFS Payback 2200 Speed Points,Need for Speed Payback Speed Points,/store/need-for-speed/need-for-speed-payback/currency,TRUE,429,FALSE,,NFS Payback 2200 Speed Points
Origin.OFR.50.0002344,NFS Payback 4600 Speed Points,Need for Speed Payback Speed Points,/store/need-for-speed/need-for-speed-payback/currency,TRUE,429,FALSE,,NFS Payback 4600 Speed Points
Origin.OFR.50.0002308,Need for Speed™ Payback - Deluxe Edition Upgrade,Need for Speed™ Payback - Deluxe Edition Upgrade,/store/need-for-speed/need-for-speed-payback/addon/need-for-speed-payback--deluxe-edition-upgrade,TRUE,429,FALSE,,Need for Speed™ Payback - Deluxe Edition Upgrade
Origin.OFR.50.0002519,Need for Speed™ Payback: Speedcross Story,Need for Speed™ Payback: Speedcross Story,/store/need-for-speed/need-for-speed-payback/addon/need-for-speed-payback-speedcross-story,TRUE,429,FALSE,,Need for Speed™ Payback: Speedcross Story
Origin.OFR.50.0002428,Fortune Valley Map Shortcuts,Fortune Valley Map Shortcuts,/store/need-for-speed/need-for-speed-payback/addon/fortune-valley-map-shortcuts,TRUE,429,FALSE,,Fortune Valley Map Shortcuts
Origin.OFR.50.0002431,MINI John Cooper Works Countryman,MINI John Cooper Works Countryman,/store/need-for-speed/need-for-speed-payback/addon/mini-john-cooper-works-countryman,TRUE,429,FALSE,,MINI John Cooper Works Countryman
Origin.OFR.50.0002430,Infiniti Q60 S,Infiniti Q60 S,/store/need-for-speed/need-for-speed-payback/addon/infiniti-q60-s,TRUE,429,FALSE,,Infiniti Q60 S
Origin.OFR.50.0002437,Need for Speed™ Payback: MINI John Cooper Works Countryman and Infiniti Q60 S Bundle,Need for Speed™ Payback: MINI John Cooper Works Countryman and Infiniti Q60 S Bundle,/store/need-for-speed/need-for-speed-payback/addon/need-for-speed-payback-mini-john-cooper-works-countryman-and-infiniti-q60-s-bundle,TRUE,429,TRUE,"440,441",Need for Speed™ Payback: MINI John Cooper Works Countryman and Infiniti Q60 S Bundle
Origin.OFR.50.0002438,Need for Speed™ Payback: Pontiac Firebird & Aston Martin DB5 Superbuild Bundle,Need for Speed™ Payback: Pontiac Firebird & Aston Martin DB5 Superbuild Bundle,/store/need-for-speed/need-for-speed-payback/addon/need-for-speed-payback-pontiac-firebird--aston-martin-db5-superbuild-bundle,TRUE,429,TRUE,"444,445",Need for Speed™ Payback: Pontiac Firebird & Aston Martin DB5 Superbuild Bundle
Origin.OFR.50.0002433,Aston Martin DB5 Superbuild,Aston Martin DB5 Superbuild,/store/need-for-speed/need-for-speed-payback/addon/aston-martin-db5-superbuild,TRUE,429,FALSE,,Aston Martin DB5 Superbuild
Origin.OFR.50.0002432,Pontiac Firebird Trans Am Superbuild,Pontiac Firebird Trans Am Superbuild,/store/need-for-speed/need-for-speed-payback/addon/pontiac-firebird-trans-am-superbuild,TRUE,429,FALSE,,Pontiac Firebird Trans Am Superbuild
Origin.OFR.50.0002514,Need for Speed™ Ultimate Bundle,Need for Speed™ Ultimate Bundle,/store/need-for-speed/need-for-speed-ultimate-bundle,FALSE,,TRUE,"409,427,430",Need for Speed™ Ultimate Bundle
DR:235663500,Nox™,Nox™,/store/nox/nox,FALSE,,FALSE,,Nox™
OFB-EAST:109547401,Omerta: City of Gangsters,Omerta: City of Gangsters,/store/omerta/omerta-city-of-gangsters,FALSE,,FALSE,,Omerta: City of Gangsters
Origin.OFR.50.0002391,Battlefield™ 1 & Titanfall® 2 Ultimate Bundle,Battlefield™ 1 & Titanfall® 2 Ultimate Bundle,/store/origin/battlefield-1-titanfall-2-ultimate-bundle,FALSE,,TRUE,"114,645",Battlefield™ 1 & Titanfall® 2 Ultimate Bundle
Origin.OFR.50.0002443,FIFA 18 & Need for Speed™ Payback Bundle,FIFA 18 & Need for Speed™ Payback Bundle,/store/origin/fifa-18-need-for-speed-payback-bundle,FALSE,,TRUE,"282,429",FIFA 18 & Need for Speed™ Payback Bundle
Origin.OFR.50.0002039,Orwell,Orwell,/store/orwell/orwell,FALSE,,FALSE,,Orwell
Origin.OFR.50.0002041,Orwell Original Soundtrack,Orwell Original Soundtrack,/store/orwell/orwell/addon/orwell-original-soundtrack,TRUE,451,FALSE,,Orwell Original Soundtrack
Origin.OFR.50.0002040,Orwell Deluxe Edition,Orwell,/store/orwell/orwell,FALSE,,FALSE,,Orwell Deluxe Edition
Origin.OFR.50.0002583,Out of the Park Baseball 19,Out of the Park Baseball 19,/store/out-of-the-park-baseball/out-of-the-park-baseball-19,FALSE,,FALSE,,Out of the Park Baseball 19
Origin.OFR.50.0002183,Oxenfree,Oxenfree,/store/oxenfree/oxenfree,FALSE,,FALSE,,Oxenfree
Origin.OFR.50.0000461,Peggle® ,Peggle®,/store/peggle/peggle,FALSE,,FALSE,,Peggle®
OFB-EAST:58738,Peggle® Nights,Peggle® Nights,/store/peggle/peggle-nights,FALSE,,FALSE,,Peggle® Nights
Origin.OFR.50.0000924,Pillars of Eternity: Hero Edition,Pillars of Eternity,/store/pillars-of-eternity/pillars-of-eternity,FALSE,,FALSE,,Pillars of Eternity: Hero Edition
Origin.OFR.50.0001115,Pillars of Eternity: Expansion Pass,Pillars of Eternity: Expansion Pass,/store/pillars-of-eternity/pillars-of-eternity/addon/pillars-of-eternity-expansion-pass,TRUE,458,FALSE,,Pillars of Eternity: Expansion Pass
Origin.OFR.50.0001116,Pillars of Eternity: The White March - Part I,Pillars of Eternity: The White March - Part I,/store/pillars-of-eternity/pillars-of-eternity/addon/pillars-of-eternity-the-white-march--part-i,TRUE,458,FALSE,,Pillars of Eternity: The White March - Part I
Origin.OFR.50.0001117,Pillars of Eternity: The White March - Part II,Pillars of Eternity: The White March - Part II,/store/pillars-of-eternity/pillars-of-eternity/addon/pillars-of-eternity-the-white-march--part-ii,TRUE,458,FALSE,,Pillars of Eternity: The White March - Part II
Origin.OFR.50.0002505,Pillars of Eternity: Definitive Edition,Pillars of Eternity,/store/pillars-of-eternity/pillars-of-eternity,FALSE,,FALSE,,Pillars of Eternity: Definitive Edition
Origin.OFR.50.0000337,Planetary Annihilation,Planetary Annihilation,/store/planetary-annihilation/planetary-annihilation,FALSE,,FALSE,,Planetary Annihilation
OFB-EAST:48217,Plants vs. Zombies™ Game of the Year Edition,Plants vs. Zombies™ Game of the Year Edition,/store/plants-vs-zombies/plants-vs-zombies,FALSE,,FALSE,,Plants vs. Zombies™ Game of the Year Edition
OFB-EAST:109550787,Plants vs. Zombies™ Garden Warfare,Plants vs. Zombies™ Garden Warfare,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare,FALSE,,FALSE,,Plants vs. Zombies™ Garden Warfare
OFB-EAST:109551084,Plants vs. Zombies™ Garden Warfare Digital Deluxe,Plants vs. Zombies™ Garden Warfare,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare,FALSE,,FALSE,,Plants vs. Zombies™ Garden Warfare Digital Deluxe
Origin.OFR.50.0000503,"Plants vs. Zombies Garden Warfare 30,000 Coin Pack",Plants vs. Zombies Garden Warfare Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare/currency,TRUE,465,FALSE,,"Plants vs. Zombies Garden Warfare 30,000 Coin Pack"
Origin.OFR.50.0000505,"Plants vs. Zombies Garden Warfare 85,000 Coin Pack",Plants vs. Zombies Garden Warfare Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare/currency,TRUE,465,FALSE,,"Plants vs. Zombies Garden Warfare 85,000 Coin Pack"
Origin.OFR.50.0000506,"Plants vs. Zombies Garden Warfare 13,500 Coin Pack",Plants vs. Zombies Garden Warfare Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare/currency,TRUE,465,FALSE,,"Plants vs. Zombies Garden Warfare 13,500 Coin Pack"
Origin.OFR.50.0000507,"Plants vs. Zombies Garden Warfare 200,000 Coin Pack",Plants vs. Zombies Garden Warfare Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare/currency,TRUE,465,FALSE,,"Plants vs. Zombies Garden Warfare 200,000 Coin Pack"
Origin.OFR.50.0000786,Plants vs. Zombies™ Garden Warfare 2: Standard Edition,Plants vs. Zombies™ Garden Warfare 2: Standard Edition,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2,FALSE,,FALSE,,Plants vs. Zombies™ Garden Warfare 2: Standard Edition
Origin.OFR.50.0001051,Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,Plants vs. Zombies™ Garden Warfare 2: Standard Edition,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2,FALSE,,FALSE,,Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition
Origin.OFR.50.0001030,Plants vs. Zombies™ Garden Warfare 2: Deluxe Upgrade,Plants vs. Zombies™ Garden Warfare 2: Deluxe Upgrade,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/addon/plants-vs-zombies-garden-warfare-2-deluxe-upgrade,TRUE,471,FALSE,,Plants vs. Zombies™ Garden Warfare 2: Deluxe Upgrade
Origin.OFR.50.0001966,Plants vs. Zombies™ Garden Warfare 2 - Party Upgrade,Plants vs. Zombies™ Garden Warfare 2 - Party Upgrade,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/addon/plants-vs-zombies-garden-warfare-2--party-upgrade,TRUE,471,FALSE,,Plants vs. Zombies™ Garden Warfare 2 - Party Upgrade
Origin.OFR.50.0002260,Plants vs. Zombies™ Garden Warfare 2 - Hot Summer Nights Upgrade,Plants vs. Zombies™ Garden Warfare 2 - Hot Summer Nights Upgrade,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/addon/plants-vs-zombies-garden-warfare-2--hot-summer-nights-upgrade,TRUE,471,FALSE,,Plants vs. Zombies™ Garden Warfare 2 - Hot Summer Nights Upgrade
Origin.OFR.50.0002335,Plants vs. Zombies™ Garden Warfare 2 - After-Party Upgrade,Plants vs. Zombies™ Garden Warfare 2 - After-Party Upgrade,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/addon/plants-vs-zombies-garden-warfare-2--after-party-upgrade,TRUE,471,FALSE,,Plants vs. Zombies™ Garden Warfare 2 - After-Party Upgrade
Origin.OFR.50.0001038,"PvZ Garden Warfare 2 56,000 Coin Pack",Plants vs. Zombies Garden Warfare 2 Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/currency,TRUE,471,FALSE,,"PvZ Garden Warfare 2 56,000 Coin Pack"
Origin.OFR.50.0001040,"PvZ Garden Warfare 2 120,000 Coin Pack",Plants vs. Zombies Garden Warfare 2 Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/currency,TRUE,471,FALSE,,"PvZ Garden Warfare 2 120,000 Coin Pack"
Origin.OFR.50.0001042,"PvZ Garden Warfare 2 280,000 Coin Pack",Plants vs. Zombies Garden Warfare 2 Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/currency,TRUE,471,FALSE,,"PvZ Garden Warfare 2 280,000 Coin Pack"
Origin.OFR.50.0001044,"PvZ Garden Warfare 2 630,000 Coin Pack",Plants vs. Zombies Garden Warfare 2 Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/currency,TRUE,471,FALSE,,"PvZ Garden Warfare 2 630,000 Coin Pack"
Origin.OFR.50.0001528,"PvZ Garden Warfare 2 1,500,000 Coin Pack",Plants vs. Zombies Garden Warfare 2 Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/currency,TRUE,471,FALSE,,"PvZ Garden Warfare 2 1,500,000 Coin Pack"
Origin.OFR.50.0001595,"PVZ Garden Warfare 2 2,500,000 Coin Pack",Plants vs. Zombies Garden Warfare 2 Coin Packs,/store/plants-vs-zombies/plants-vs-zombies-garden-warfare-2/currency,TRUE,471,FALSE,,"PVZ Garden Warfare 2 2,500,000 Coin Pack"
Origin.OFR.50.0002317,Please Knock On My Door,Please Knock On My Door,/store/please-knock-on-my-door/please-knock-on-my-door,FALSE,,FALSE,,Please Knock On My Door
Origin.OFR.50.0002398,Please Knock on My Door - Official soundtrack,Please Knock on My Door - Official soundtrack,/store/please-knock-on-my-door/please-knock-on-my-door/addon/please-knock-on-my-door--official-soundtrack,TRUE,483,FALSE,,Please Knock on My Door - Official soundtrack
DR:242312300,Club Pogo™ 1-Year Membership*,Club Pogo™ 1-Year Membership*,/store/pogo/club-pogo/game-time/club-pogo-1-year-membership-,FALSE,,FALSE,,Club Pogo™ 1-Year Membership*
DR:242314900,Club Pogo™ 1-Year Membership*,Club Pogo™ 1-Year Membership*,/store/pogo/club-pogo/game-time/club-pogo-1-year-membership-,FALSE,,FALSE,,Club Pogo™ 1-Year Membership*
DR:277072700,Club Pogo™ 3-Month Membership*,Club Pogo™ 3-Month Membership*,/store/pogo/club-pogo/game-time/club-pogo-3-month-membership-,FALSE,,FALSE,,Club Pogo™ 3-Month Membership*
DR:277857300,Club Pogo™ 6-Month Membership*,Club Pogo™ 6-Month Membership*,/store/pogo/club-pogo/game-time/club-pogo-6-month-membership-,FALSE,,FALSE,,Club Pogo™ 6-Month Membership*
Origin.OFR.50.0001992,Pony Island,Pony Island,/store/pony-island/pony-island,FALSE,,FALSE,,Pony Island
Origin.OFR.50.0000464,PopCap™ Hero Bundle,PopCap™ Hero Bundle,/store/popcap/popcap-hero-bundle,FALSE,,TRUE,"138,456,464",PopCap™ Hero Bundle
Origin.OFR.50.0000497,Populous™,Populous™,/store/populous/populous,FALSE,,FALSE,,Populous™
OFB-EAST:39134,Populous™ II: Trials of the Olympian Gods,Populous™ II: Trials of the Olympian Gods,/store/populous/populous-ii-trials-of-the-olympian-gods,FALSE,,FALSE,,Populous™ II: Trials of the Olympian Gods
OFB-EAST:39136,Populous™: The Beginning,Populous™: The Beginning,/store/populous/populous-the-beginning,FALSE,,FALSE,,Populous™: The Beginning
Origin.OFR.50.0002578,Prison Architect,Prison Architect,/store/prison-architect/prison-architect,FALSE,,FALSE,,Prison Architect
DR:81893300,Rail Simulator®,Rail Simulator®,/store/rail-simulator/rail-simulator,FALSE,,FALSE,,Rail Simulator®
OFB-EAST:109549485,Rayman® Origins,Rayman® Origins,/store/rayman/rayman-origins,FALSE,,FALSE,,Rayman® Origins
Origin.OFR.50.0000596,Rayman® Legends,Rayman® Legends,/store/rayman/rayman-legends,FALSE,,FALSE,,Rayman® Legends
Origin.OFR.50.0002166,Rebel Galaxy,Rebel Galaxy,/store/rebel-galaxy/rebel-galaxy,FALSE,,FALSE,,Rebel Galaxy
OFB-EAST:109550394,Remember Me™,Remember Me™,/store/remember-me/remember-me,FALSE,,FALSE,,Remember Me™
OFB-EAST:109549854,Resident Evil™ Revelations,Resident Evil™ Revelations,/store/resident-evil/resident-evil-revelations,FALSE,,FALSE,,Resident Evil™ Revelations
OFB-EAST:109548699,Resident Evil™ 6,Resident Evil™ 6,/store/resident-evil/resident-evil-6,FALSE,,FALSE,,Resident Evil™ 6
Origin.OFR.50.0002137,RiME,RiME,/store/rime/rime,FALSE,,FALSE,,RiME
OFB-EAST:50157,Risen 2: Dark Waters,Risen 2: Dark Waters,/store/risen/risen-dark-waters,FALSE,,FALSE,,Risen 2: Dark Waters
Origin.OFR.50.0001948,The Saboteur™,The Saboteur™,/store/saboteur/the-saboteur,FALSE,,FALSE,,The Saboteur™
OFB-EAST:40869,Saints Row: The Third,Saints Row: The Third,/store/saints-row/saints-row-the-third,FALSE,,FALSE,,Saints Row: The Third
OFB-EAST:57157,Saints Row the Third: The Full Package,Saints Row: The Third,/store/saints-row/saints-row-the-third,FALSE,,FALSE,,Saints Row the Third: The Full Package
OFB-EAST:109546359,Scribblenauts Unlimited,Scribblenauts Unlimited,/store/scribblenauts/scribblenauts-unlimited,FALSE,,FALSE,,Scribblenauts Unlimited
Origin.OFR.50.0001467,Shadwen,Shadwen,/store/shadwen/shadwen,FALSE,,FALSE,,Shadwen
DR:231813200,Sid Meier's Alpha Centauri™,Sid Meier's Alpha Centauri™,/store/sid-meiers/sid-meiers-alpha-centauri,FALSE,,FALSE,,Sid Meier's Alpha Centauri™
DR:235664600,SimCity 2000™ Special Edition,SimCity 2000™ Special Edition,/store/simcity/simcity-2000,FALSE,,FALSE,,SimCity 2000™ Special Edition
OFB-EAST:109547339,SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,/store/simcity/simcity-4,FALSE,,FALSE,,SimCity™ 4 Deluxe Edition
OFB-EAST:60900,SimCity™ Societies,SimCity™ Societies,/store/simcity/simcity-societies,FALSE,,FALSE,,SimCity™ Societies
Origin.OFR.50.0000028,SimCity™,SimCity™,/store/simcity/simcity,FALSE,,FALSE,,SimCity™
Origin.OFR.50.0000741,SimCity™: Complete Edition,SimCity™,/store/simcity/simcity,FALSE,,FALSE,,SimCity™: Complete Edition
Origin.OFR.50.0000143,SimCity™: Cities of Tomorrow,SimCity™: Cities of Tomorrow,/store/simcity/simcity/expansion/simcity-cities-of-tomorrow,TRUE,513,FALSE,,SimCity™: Cities of Tomorrow
OFB-EAST:109548449,Airships Set,Airships Set,/store/simcity/simcity/addon/airships-set,TRUE,513,FALSE,,Airships Set
OFB-EAST:109548655,The 100% Electric Nissan Leaf®,The 100% Electric Nissan Leaf®,/store/simcity/simcity/addon/the-100-electric-nissan-leaf,TRUE,513,FALSE,,The 100% Electric Nissan Leaf®
OFB-EAST:109548657,SimCity™ Red Cross Charity Pack,SimCity™ Red Cross Charity Pack,/store/simcity/simcity/addon/simcity-red-cross-charity-pack,TRUE,513,FALSE,,SimCity™ Red Cross Charity Pack
OFB-EAST:109548807,Amusement Park Set,Amusement Park Set,/store/simcity/simcity/addon/amusement-park-set,TRUE,513,FALSE,,Amusement Park Set
OFB-EAST:60173,German City Set,German City Set,/store/simcity/simcity/addon/german-city-set,TRUE,513,FALSE,,German City Set
OFB-EAST:60174,French City Set,French City Set,/store/simcity/simcity/addon/french-city-set,TRUE,513,FALSE,,French City Set
OFB-EAST:60175,British City Set,British City Set,/store/simcity/simcity/addon/british-city-set,TRUE,513,FALSE,,British City Set
OFB-EAST:60400,SimCity™ Digital Deluxe Upgrade Pack,SimCity™ Digital Deluxe Upgrade Pack,/store/simcity/simcity/addon/simcity-digital-deluxe-upgrade-pack,TRUE,513,FALSE,,SimCity™ Digital Deluxe Upgrade Pack
OFB-EAST:50652,Sniper Elite V2,Sniper Elite V2,/store/sniper-elite/sniper-elite-v2,FALSE,,FALSE,,Sniper Elite V2
Origin.OFR.50.0002325,SpellForce 3,SpellForce 3,/store/spellforce/spellforce-3,FALSE,,FALSE,,SpellForce 3
DR:91619200,SPORE™,SPORE™,/store/spore/spore,FALSE,,FALSE,,SPORE™
DR:108090800,SPORE™ Creepy & Cute Parts Pack,SPORE™ Creepy & Cute Parts Pack,/store/spore/spore/expansion/spore-creepy--cute-parts-pack,TRUE,526,FALSE,,SPORE™ Creepy & Cute Parts Pack
DR:110592000,SPORE™ Galactic Adventures,SPORE™ Galactic Adventures,/store/spore/spore-galactic-adventures/expansion/spore-galactic-adventures,TRUE,526,FALSE,,SPORE™ Galactic Adventures
DR:96890600,SPORE™ Creature Creator (PC Download),SPORE™ Creature Creator (PC Download),/store/spore/spore-creature-creator,FALSE,,FALSE,,SPORE™ Creature Creator (PC Download)
DR:231240400,Star Wars™: The Old Republic™ Digital Starter Pack,Star Wars™: The Old Republic™ Digital Starter Pack,/store/star-wars/star-wars-the-old-republic,FALSE,,FALSE,,Star Wars™: The Old Republic™ Digital Starter Pack
